Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday 
6,3/23/2012,63.71,3.79,4928.84,57.72,10.95,664.80,3968.26,222.89,6.13,FALSE
6,3/30/2012,67.91,3.85,12063.62,6.78,16.50,1859.67,3535.25,222.97,6.13,FALSE
6,4/6/2012,71.60,3.89,9199.63,NA,24.60,4044.88,4314.27,223.04,5.96,FALSE
6,4/13/2012,71.29,3.89,4634.18,6968.14,18.04,1544.21,2875.46,223.12,5.96,FALSE
6,4/20/2012,68.64,3.88,2326.27,2591.86,14.79,81.42,3663.48,223.17,5.96,FALSE
6,4/27/2012,71.50,3.81,2564.41,1.49,15.54,9.94,2556.36,223.23,5.96,FALSE
6,5/4/2012,77.66,3.75,13643.53,266.00,117.27,5455.98,2773.56,223.28,5.96,FALSE
6,5/11/2012,72.66,3.69,10658.74,NA,133.22,3312.90,9700.64,223.33,5.96,FALSE
6,5/18/2012,70.50,3.63,6414.56,NA,52.03,495.43,2991.72,223.35,5.96,FALSE
6,5/25/2012,78.47,3.56,7694.17,NA,945.23,1331.90,4852.27,223.35,5.96,FALSE
6,6/1/2012,80.39,3.50,8267.68,16.00,441.83,1904.81,3517.55,223.35,5.96,FALSE
6,6/8/2012,80.50,3.45,11150.20,188.60,63.70,859.54,6294.81,223.36,5.96,FALSE
6,6/15/2012,82.10,3.39,7041.68,276.35,350.16,3373.11,5325.58,223.37,5.96,FALSE
6,6/22/2012,81.20,3.35,7253.03,312.35,160.51,3024.57,6806.11,223.41,5.96,FALSE
6,6/29/2012,87.35,3.29,3997.40,231.90,NA,262.44,4182.90,223.45,5.96,FALSE
6,7/6/2012,82.95,3.23,6087.24,254.90,205.95,3655.34,5715.69,223.49,5.67,FALSE
6,7/13/2012,80.27,3.26,8413.69,113.45,39.42,5516.18,2724.98,223.53,5.67,FALSE
6,7/20/2012,81.57,3.31,3762.14,148.95,18.43,3197.56,7560.36,223.54,5.67,FALSE
6,7/27/2012,85.78,3.41,7017.60,203.26,8.11,17151.91,3340.02,223.55,5.67,FALSE
6,8/3/2012,87.55,3.42,31765.22,141.14,19.13,15925.51,6069.02,223.56,5.67,FALSE
6,8/10/2012,87.04,3.49,5750.20,187.04,5.21,3920.14,7505.63,223.57,5.67,FALSE
6,8/17/2012,87.53,3.57,5433.03,171.64,0.01,4968.35,4940.37,223.65,5.67,FALSE
6,8/24/2012,79.03,3.62,5492.77,103.36,50.00,5268.21,6277.08,223.79,5.67,FALSE
6,8/31/2012,83.58,3.64,21801.35,111.57,16.74,15675.98,4002.59,223.92,5.67,FALSE
6,9/7/2012,86.33,3.73,14105.12,47.96,24.60,3040.62,3558.18,224.06,5.67,TRUE
6,9/14/2012,76.41,3.72,11072.87,22.00,6.01,3871.46,9997.93,224.20,5.67,FALSE
6,9/21/2012,70.81,3.72,8735.97,3.82,6.15,855.06,9092.57,224.40,5.67,FALSE
6,9/28/2012,77.82,3.67,4181.54,7.64,1.65,1952.69,2447.92,224.60,5.67,FALSE
6,10/5/2012,70.84,3.62,9663.09,NA,40.93,3720.00,5941.24,224.80,5.33,FALSE
6,10/12/2012,65.43,3.60,1905.34,NA,13.83,559.50,8706.87,225.01,5.33,FALSE
6,10/19/2012,69.68,3.59,1476.45,NA,3.10,31.32,4080.57,225.05,5.33,FALSE
6,10/26/2012,72.34,3.51,6827.59,53.07,NA,319.25,1881.27,225.07,5.33,FALSE
6,11/2/2012,58.38,3.39,13494.41,15350.17,34.79,5549.32,6682.40,225.09,5.33,FALSE
6,11/9/2012,66.68,3.31,10750.41,1244.27,11.32,524.64,4196.85,225.11,5.33,FALSE
6,11/16/2012,56.16,3.25,7849.78,146.12,64.70,957.54,8467.19,225.14,5.33,FALSE
6,11/23/2012,60.28,3.21,849.70,NA,112255.67,212.36,1963.40,225.19,5.33,TRUE
6,11/30/2012,56.18,3.21,4463.06,NA,3737.14,94.88,9459.61,225.24,5.33,FALSE
6,12/7/2012,64.25,3.20,11880.41,NA,426.00,3127.97,15254.23,225.29,5.33,FALSE
6,12/14/2012,51.31,3.17,5687.40,NA,83.26,469.15,6390.63,225.35,5.33,FALSE
6,12/21/2012,58.51,3.10,5511.30,35.96,240.32,10.00,4165.90,225.47,5.33,FALSE
6,12/28/2012,46.57,3.11,12663.68,52304.87,424.04,46.98,1668.09,225.59,5.33,TRUE
6,1/4/2013,40.46,3.16,2958.80,59362.30,27.18,24.85,4190.08,225.71,5.37,FALSE
6,1/11/2013,48.26,3.24,5510.29,33063.57,-0.86,693.10,3418.77,225.83,5.37,FALSE
6,1/18/2013,44.94,3.24,3311.95,1697.99,5.34,3.00,2403.96,225.86,5.37,FALSE
6,1/25/2013,57.35,3.23,1541.93,751.92,0.60,40.61,1107.60,225.86,5.37,FALSE
6,2/1/2013,58.57,3.24,12770.23,1088.16,434.80,17254.24,4436.09,225.86,5.37,FALSE
6,2/8/2013,60.55,3.42,64733.80,1335.25,240.30,34049.73,6567.44,225.86,5.37,TRUE
6,2/15/2013,53.36,3.48,20422.71,6289.09,203.00,19117.99,7911.90,225.90,5.37,FALSE
6,2/22/2013,54.57,3.60,12528.67,5392.98,29.98,270.37,3771.58,226.04,5.37,FALSE
6,3/1/2013,50.08,3.71,5999.24,578.17,2.00,155.00,5362.39,226.19,5.37,FALSE
6,3/8/2013,55.31,3.66,45591.46,212.69,79.91,8383.35,3778.90,226.33,5.37,FALSE
6,3/15/2013,59.18,3.62,8035.95,NA,8.69,613.44,3328.21,226.46,5.37,FALSE
6,3/22/2013,65.87,3.61,11497.72,NA,649.00,2351.98,2772.72,226.55,5.37,FALSE
6,3/29/2013,54.23,3.61,6162.80,NA,736.47,32.03,3690.59,226.63,5.37,FALSE
6,4/5/2013,61.40,3.58,13894.83,8546.67,635.55,1436.84,3152.22,226.72,5.29,FALSE
6,4/12/2013,63.11,3.53,5772.74,180.35,97.82,1027.37,3742.94,226.80,5.29,FALSE
6,4/19/2013,68.65,3.45,2218.26,9.04,95.20,13.38,1664.93,226.80,5.29,FALSE
6,4/26/2013,60.91,3.42,2848.95,NA,112.60,179.66,2553.43,226.80,5.29,FALSE
6,5/3/2013,68.17,3.39,11882.48,22.88,36.92,4788.84,2648.71,NA,NA,FALSE
6,5/10/2013,66.60,3.39,4028.93,321.90,53.47,537.54,11882.48,NA,NA,FALSE
6,5/17/2013,72.28,3.45,7729.62,190.96,9.50,1285.36,4751.30,NA,NA,FALSE
6,5/24/2013,78.46,3.49,5842.49,194.86,368.14,1000.80,7037.72,NA,NA,FALSE
6,5/31/2013,77.49,3.47,5849.58,251.75,413.12,1.92,3945.71,NA,NA,FALSE
6,6/7/2013,79.63,3.44,15657.52,1059.99,410.85,6795.91,7037.09,NA,NA,FALSE
6,6/14/2013,80.91,3.43,4061.92,651.60,693.25,3838.56,2825.36,NA,NA,FALSE
6,6/21/2013,83.53,3.48,6264.97,669.13,357.59,5171.26,6955.91,NA,NA,FALSE
6,6/28/2013,86.14,3.50,5463.09,1071.94,210.10,4666.78,8341.22,NA,NA,FALSE
6,7/5/2013,82.98,3.42,14374.85,4054.24,1126.23,9827.95,2385.16,NA,NA,FALSE
6,7/12/2013,85.91,3.40,13456.91,1783.40,114.92,1133.32,6330.81,NA,NA,FALSE
6,7/19/2013,79.11,3.56,2124.10,693.74,270.30,671.53,3867.01,NA,NA,FALSE
6,7/26/2013,84.42,3.62,543.69,798.02,16.05,70.40,2648.37,NA,NA,FALSE
7,2/5/2010,10.53,2.58,NA,NA,NA,NA,NA,189.38,9.01,FALSE
7,2/12/2010,25.90,2.57,NA,NA,NA,NA,NA,189.46,9.01,TRUE
7,2/19/2010,27.28,2.55,NA,NA,NA,NA,NA,189.53,9.01,FALSE
7,2/26/2010,24.91,2.59,NA,NA,NA,NA,NA,189.60,9.01,FALSE
7,3/5/2010,35.86,2.62,NA,NA,NA,NA,NA,189.67,9.01,FALSE
7,3/12/2010,27.25,2.68,NA,NA,NA,NA,NA,189.74,9.01,FALSE
7,3/19/2010,29.04,2.69,NA,NA,NA,NA,NA,189.73,9.01,FALSE
7,3/26/2010,23.33,2.72,NA,NA,NA,NA,NA,189.72,9.01,FALSE
7,4/2/2010,38.26,2.73,NA,NA,NA,NA,NA,189.70,8.96,FALSE
7,4/9/2010,33.79,2.75,NA,NA,NA,NA,NA,189.69,8.96,FALSE
7,4/16/2010,41.89,2.77,NA,NA,NA,NA,NA,189.66,8.96,FALSE
7,4/23/2010,43.07,2.78,NA,NA,NA,NA,NA,189.62,8.96,FALSE
7,4/30/2010,38.99,2.77,NA,NA,NA,NA,NA,189.58,8.96,FALSE
7,5/7/2010,40.07,2.77,NA,NA,NA,NA,NA,189.53,8.96,FALSE
7,5/14/2010,41.41,2.79,NA,NA,NA,NA,NA,189.49,8.96,FALSE
7,5/21/2010,46.60,2.78,NA,NA,NA,NA,NA,189.47,8.96,FALSE
7,5/28/2010,54.24,2.74,NA,NA,NA,NA,NA,189.45,8.96,FALSE
7,6/4/2010,53.63,2.70,NA,NA,NA,NA,NA,189.42,8.96,FALSE
7,6/11/2010,63.59,2.68,NA,NA,NA,NA,NA,189.40,8.96,FALSE
7,6/18/2010,52.70,2.67,NA,NA,NA,NA,NA,189.42,8.96,FALSE
7,6/25/2010,59.94,2.72,NA,NA,NA,NA,NA,189.45,8.96,FALSE
7,7/2/2010,61.31,2.73,NA,NA,NA,NA,NA,189.49,9.02,FALSE
7,7/9/2010,58.00,2.71,NA,NA,NA,NA,NA,189.52,9.02,FALSE
7,7/16/2010,62.19,2.70,NA,NA,NA,NA,NA,189.61,9.02,FALSE
7,7/23/2010,64.64,2.69,NA,NA,NA,NA,NA,189.77,9.02,FALSE
7,7/30/2010,66.07,2.69,NA,NA,NA,NA,NA,189.94,9.02,FALSE
7,8/6/2010,61.70,2.69,NA,NA,NA,NA,NA,190.10,9.02,FALSE
7,8/13/2010,60.13,2.72,NA,NA,NA,NA,NA,190.26,9.02,FALSE
7,8/20/2010,59.59,2.73,NA,NA,NA,NA,NA,190.29,9.02,FALSE
7,8/27/2010,57.57,2.73,NA,NA,NA,NA,NA,190.33,9.02,FALSE
7,9/3/2010,49.84,2.77,NA,NA,NA,NA,NA,190.36,9.02,FALSE
7,9/10/2010,48.50,2.78,NA,NA,NA,NA,NA,190.40,9.02,TRUE
7,9/17/2010,48.56,2.80,NA,NA,NA,NA,NA,190.47,9.02,FALSE
7,9/24/2010,47.55,2.79,NA,NA,NA,NA,NA,190.57,9.02,FALSE
7,10/1/2010,49.99,2.76,NA,NA,NA,NA,NA,190.67,9.14,FALSE
7,10/8/2010,44.13,2.75,NA,NA,NA,NA,NA,190.78,9.14,FALSE
7,10/15/2010,35.86,2.76,NA,NA,NA,NA,NA,190.86,9.14,FALSE
7,10/22/2010,36.84,2.76,NA,NA,NA,NA,NA,190.91,9.14,FALSE
7,10/29/2010,34.78,2.75,NA,NA,NA,NA,NA,190.95,9.14,FALSE
7,11/5/2010,49.44,2.73,NA,NA,NA,NA,NA,191.00,9.14,FALSE
7,11/12/2010,22.12,2.74,NA,NA,NA,NA,NA,191.04,9.14,FALSE
7,11/19/2010,25.56,2.76,NA,NA,NA,NA,NA,191.03,9.14,FALSE
7,11/26/2010,17.95,2.74,NA,NA,NA,NA,NA,191.01,9.14,TRUE
7,12/3/2010,21.88,2.71,NA,NA,NA,NA,NA,190.99,9.14,FALSE
7,12/10/2010,24.24,2.73,NA,NA,NA,NA,NA,190.97,9.14,FALSE
7,12/17/2010,20.74,2.78,NA,NA,NA,NA,NA,191.03,9.14,FALSE
7,12/24/2010,26.04,2.78,NA,NA,NA,NA,NA,191.14,9.14,FALSE
7,12/31/2010,13.76,2.83,NA,NA,NA,NA,NA,191.26,9.14,TRUE
7,1/7/2011,10.09,2.88,NA,NA,NA,NA,NA,191.37,8.82,FALSE
7,1/14/2011,11.32,2.91,NA,NA,NA,NA,NA,191.48,8.82,FALSE
7,1/21/2011,25.40,2.97,NA,NA,NA,NA,NA,191.57,8.82,FALSE
7,1/28/2011,10.11,3.01,NA,NA,NA,NA,NA,191.67,8.82,FALSE
7,2/4/2011,-2.06,3.01,NA,NA,NA,NA,NA,191.76,8.82,FALSE
7,2/11/2011,10.24,3.04,NA,NA,NA,NA,NA,191.86,8.82,TRUE
7,2/18/2011,17.30,3.05,NA,NA,NA,NA,NA,191.92,8.82,FALSE
7,2/25/2011,17.46,3.10,NA,NA,NA,NA,NA,191.96,8.82,FALSE
7,3/4/2011,21.84,3.23,NA,NA,NA,NA,NA,192.01,8.82,FALSE
7,3/11/2011,20.70,3.37,NA,NA,NA,NA,NA,192.06,8.82,FALSE
7,3/18/2011,27.69,3.41,NA,NA,NA,NA,NA,192.12,8.82,FALSE
7,3/25/2011,25.69,3.41,NA,NA,NA,NA,NA,192.20,8.82,FALSE
7,4/1/2011,24.83,3.46,NA,NA,NA,NA,NA,192.27,8.60,FALSE
7,4/8/2011,30.64,3.53,NA,NA,NA,NA,NA,192.34,8.60,FALSE
7,4/15/2011,27.79,3.61,NA,NA,NA,NA,NA,192.42,8.60,FALSE
7,4/22/2011,31.84,3.64,NA,NA,NA,NA,NA,192.52,8.60,FALSE
7,4/29/2011,26.79,3.66,NA,NA,NA,NA,NA,192.62,8.60,FALSE
7,5/6/2011,26.54,3.74,NA,NA,NA,NA,NA,192.73,8.60,FALSE
7,5/13/2011,36.61,3.77,NA,NA,NA,NA,NA,192.83,8.60,FALSE
7,5/20/2011,36.16,3.83,NA,NA,NA,NA,NA,192.83,8.60,FALSE
7,5/27/2011,37.51,3.80,NA,NA,NA,NA,NA,192.84,8.60,FALSE
7,6/3/2011,45.77,3.76,NA,NA,NA,NA,NA,192.84,8.60,FALSE
7,6/10/2011,53.30,3.74,NA,NA,NA,NA,NA,192.85,8.60,FALSE
7,6/17/2011,48.79,3.70,NA,NA,NA,NA,NA,192.90,8.60,FALSE
7,6/24/2011,46.85,3.66,NA,NA,NA,NA,NA,193.00,8.60,FALSE
7,7/1/2011,58.54,3.60,NA,NA,NA,NA,NA,193.09,8.62,FALSE
7,7/8/2011,59.08,3.54,NA,NA,NA,NA,NA,193.19,8.62,FALSE
7,7/15/2011,54.37,3.53,NA,NA,NA,NA,NA,193.31,8.62,FALSE
7,7/22/2011,56.22,3.55,NA,NA,NA,NA,NA,193.51,8.62,FALSE
7,7/29/2011,56.66,3.55,NA,NA,NA,NA,NA,193.71,8.62,FALSE
7,8/5/2011,55.91,3.55,NA,NA,NA,NA,NA,193.91,8.62,FALSE
7,8/12/2011,54.56,3.54,NA,NA,NA,NA,NA,194.11,8.62,FALSE
7,8/19/2011,56.06,3.50,NA,NA,NA,NA,NA,194.25,8.62,FALSE
7,8/26/2011,57.60,3.49,NA,NA,NA,NA,NA,194.38,8.62,FALSE
7,9/2/2011,53.40,3.51,NA,NA,NA,NA,NA,194.51,8.62,FALSE
7,9/9/2011,45.61,3.57,NA,NA,NA,NA,NA,194.64,8.62,TRUE
7,9/16/2011,43.67,3.60,NA,NA,NA,NA,NA,194.74,8.62,FALSE
7,9/23/2011,43.67,3.58,NA,NA,NA,NA,NA,194.81,8.62,FALSE
7,9/30/2011,47.34,3.54,NA,NA,NA,NA,NA,194.88,8.62,FALSE
7,10/7/2011,40.65,3.50,NA,NA,NA,NA,NA,194.95,8.51,FALSE
7,10/14/2011,32.65,3.49,NA,NA,NA,NA,NA,195.03,8.51,FALSE
7,10/21/2011,37.49,3.55,NA,NA,NA,NA,NA,195.18,8.51,FALSE
7,10/28/2011,28.82,3.55,NA,NA,NA,NA,NA,195.33,8.51,FALSE
7,11/4/2011,23.41,3.53,NA,NA,NA,NA,NA,195.48,8.51,FALSE
7,11/11/2011,19.53,3.51,3307.60,1431.65,143.06,1330.31,1680.90,195.64,8.51,FALSE
7,11/18/2011,29.53,3.48,3221.47,1229.96,7.35,494.15,3947.57,195.72,8.51,FALSE
7,11/25/2011,27.60,3.42,35.94,6.47,41487.59,12.00,905.95,195.77,8.51,TRUE
7,12/2/2011,20.38,3.38,2229.32,6.47,738.42,1630.88,11534.89,195.82,8.51,FALSE
7,12/9/2011,11.17,3.33,3393.21,NA,94.93,589.44,3067.90,195.87,8.51,FALSE
7,12/16/2011,15.20,3.27,2089.28,0.09,168.73,439.97,1899.74,195.98,8.51,FALSE
7,12/23/2011,12.19,3.17,519.82,0.15,483.10,41.51,1313.38,196.17,8.51,FALSE
7,12/30/2011,15.56,3.12,2026.82,17021.30,113.19,144.93,1178.13,196.36,8.51,TRUE
7,1/6/2012,18.67,3.10,2373.44,11519.36,7.26,162.72,4504.47,196.55,8.26,FALSE
7,1/13/2012,7.46,3.08,3167.26,5926.48,0.54,191.84,1415.69,196.73,8.26,FALSE
7,1/20/2012,27.41,3.06,1967.73,2791.50,0.73,213.86,4297.27,196.78,8.26,FALSE
7,1/27/2012,26.90,3.04,747.21,559.46,NA,47.00,2332.92,196.83,8.26,FALSE
7,2/3/2012,22.20,3.03,56917.70,1839.82,4.53,16241.73,2414.97,196.87,8.26,FALSE
7,2/10/2012,18.79,3.10,13100.37,3096.60,1.73,4854.70,6266.04,196.92,8.26,TRUE
7,2/17/2012,27.03,3.11,5453.54,4918.31,1.88,1838.98,5303.89,196.94,8.26,FALSE
7,2/24/2012,24.41,3.13,10170.57,4331.71,93.06,2699.15,3456.70,196.95,8.26,FALSE
7,3/2/2012,21.64,3.19,41848.34,2326.08,139.20,15505.00,1348.86,196.96,8.26,FALSE
7,3/9/2012,30.10,3.29,12144.90,1178.96,2.18,996.02,2221.16,196.96,8.26,FALSE
7,3/16/2012,37.29,3.49,2980.91,3.28,2.55,3440.61,1127.01,197.05,8.26,FALSE
7,3/23/2012,35.06,3.66,8458.87,NA,3.84,293.35,1493.28,197.23,8.26,FALSE
7,3/30/2012,44.99,3.75,8460.02,2.40,9.25,385.22,1666.60,197.41,8.26,FALSE
7,4/6/2012,44.29,3.85,7550.89,NA,21.98,1156.20,3500.91,197.60,8.09,FALSE
7,4/13/2012,41.43,3.90,1662.20,1555.57,15.47,776.66,1377.63,197.78,8.09,FALSE
7,4/20/2012,39.30,3.94,2114.64,863.38,14.21,549.62,1509.05,197.72,8.09,FALSE
7,4/27/2012,51.49,3.93,819.48,NA,45.94,49.82,1209.89,197.66,8.09,FALSE
7,5/4/2012,45.38,3.90,6018.32,NA,69.97,1590.01,1521.53,197.61,8.09,FALSE
7,5/11/2012,48.54,3.87,24426.80,NA,4.80,402.53,2012.64,197.55,8.09,FALSE
7,5/18/2012,49.41,3.84,3225.22,NA,24.83,508.10,1897.92,197.56,8.09,FALSE
7,5/25/2012,50.60,3.80,5126.54,NA,90.05,483.27,2236.31,197.59,8.09,FALSE
7,6/1/2012,55.06,3.76,2427.12,NA,98.67,1349.72,2112.74,197.62,8.09,FALSE
7,6/8/2012,63.07,3.74,3729.69,76.60,0.12,444.64,3495.06,197.66,8.09,FALSE
7,6/15/2012,59.33,3.72,16717.38,119.40,0.65,677.29,1144.07,197.69,8.09,FALSE
7,6/22/2012,63.69,3.74,12407.71,352.10,0.09,1239.04,1533.86,197.74,8.09,FALSE
7,6/29/2012,68.84,3.69,1246.74,425.60,NA,42.00,1200.17,197.79,8.09,FALSE
7,7/6/2012,64.67,3.65,2779.97,326.20,5.07,2112.68,1548.33,197.83,7.87,FALSE
7,7/13/2012,64.21,3.61,1562.86,85.70,0.35,424.66,57029.78,197.88,7.87,FALSE
7,7/20/2012,62.87,3.59,1182.59,114.37,11.37,198.49,2423.07,197.93,7.87,FALSE
7,7/27/2012,64.60,3.57,1064.81,688.66,3.45,1264.45,2007.50,197.98,7.87,FALSE
7,8/3/2012,61.83,3.53,9468.47,109.88,2.88,8606.99,1605.62,198.03,7.87,FALSE
7,8/10/2012,63.41,3.51,4032.28,26.20,55.79,2124.61,960.59,198.08,7.87,FALSE
7,8/17/2012,59.66,3.55,1266.82,34.60,46.86,1649.91,1421.44,198.10,7.87,FALSE
7,8/24/2012,59.27,3.56,2534.52,19.60,1.86,1627.26,3915.85,198.10,7.87,FALSE
7,8/31/2012,60.46,3.56,6246.07,9.00,16.35,2482.01,1225.36,198.10,7.87,FALSE
7,9/7/2012,57.84,3.60,5069.74,NA,10.15,817.15,2158.82,198.10,7.87,TRUE
7,9/14/2012,53.66,3.66,3180.52,NA,5.03,709.04,5384.10,198.13,7.87,FALSE
7,9/21/2012,51.77,3.77,4113.14,12.00,3.00,344.20,4693.52,198.36,7.87,FALSE
7,9/28/2012,50.64,3.79,3735.20,6.91,4.50,917.20,1793.35,198.59,7.87,FALSE
7,10/5/2012,48.43,3.78,2955.56,NA,9.90,2240.78,1324.84,198.82,7.56,FALSE
7,10/12/2012,41.43,3.76,302.62,NA,3.72,375.75,514.23,199.05,7.56,FALSE
7,10/19/2012,43.01,3.75,2034.63,NA,0.50,298.55,4163.41,199.15,7.56,FALSE
7,10/26/2012,42.53,3.69,2818.42,24.03,2.97,343.26,1064.56,199.22,7.56,FALSE
7,11/2/2012,37.20,3.60,3335.15,1937.31,5.02,282.71,1127.18,199.29,7.56,FALSE
7,11/9/2012,36.89,3.55,1797.81,3661.28,10.00,501.33,3222.63,199.36,7.56,FALSE
7,11/16/2012,23.91,3.48,4971.72,723.12,7.28,845.51,1710.22,199.43,7.56,FALSE
7,11/23/2012,34.81,3.45,295.50,NA,44081.25,78.08,623.37,199.50,7.56,TRUE
7,11/30/2012,28.10,3.44,3839.63,NA,14836.66,88.68,6046.28,199.56,7.56,FALSE
7,12/7/2012,34.19,3.37,4599.98,NA,116.00,368.57,4274.79,199.63,7.56,FALSE
7,12/14/2012,20.93,3.30,1463.18,NA,26.00,3.97,1049.36,199.72,7.56,FALSE
7,12/21/2012,12.57,3.22,1066.13,NA,29.64,40.60,475.96,199.94,7.56,FALSE
7,12/28/2012,2.32,3.11,7153.00,7398.79,106.33,24.43,1286.48,200.17,7.56,TRUE
7,1/4/2013,-6.08,3.03,1390.63,11904.04,37.82,65.08,1446.44,200.39,7.11,FALSE
7,1/11/2013,-6.61,2.96,2117.01,8298.08,8.61,15.26,745.42,200.62,7.11,FALSE
7,1/18/2013,-7.29,2.89,6630.25,3626.32,1.96,1174.23,1513.31,200.74,7.11,FALSE
7,1/25/2013,4.00,2.87,717.12,1046.55,0.60,20.88,826.28,200.82,7.11,FALSE
7,2/1/2013,25.67,3.00,4389.12,316.88,113.68,4128.61,1238.01,200.89,7.11,FALSE
7,2/8/2013,11.26,3.21,30907.52,185.19,392.36,16519.53,2304.12,200.97,7.11,TRUE
7,2/15/2013,13.73,3.39,8906.51,490.37,0.24,959.51,3846.26,201.04,7.11,FALSE
7,2/22/2013,13.39,3.56,7919.43,642.57,46.54,3475.28,1450.55,201.10,7.11,FALSE
7,3/1/2013,11.94,3.64,3789.54,99.08,0.40,33.38,959.83,201.15,7.11,FALSE
7,3/8/2013,24.24,3.62,9370.38,85.98,107.66,2891.20,1385.72,201.21,7.11,FALSE
7,3/15/2013,30.09,3.61,2521.46,NA,219.71,879.39,1203.71,201.24,7.11,FALSE
7,3/22/2013,30.94,3.61,4514.13,NA,677.30,133.33,983.16,201.20,7.11,FALSE
7,3/29/2013,26.56,3.61,7886.02,NA,420.10,69.41,2403.73,201.16,7.11,FALSE
7,4/5/2013,39.30,3.63,6121.49,979.92,152.85,161.59,986.23,201.11,6.95,FALSE
7,4/12/2013,34.79,3.64,1731.11,28.55,25.47,89.14,1032.44,201.07,6.95,FALSE
7,4/19/2013,29.70,3.60,1726.61,0.03,28.68,188.07,1130.11,201.07,6.95,FALSE
7,4/26/2013,35.70,3.57,738.97,NA,54.04,21.20,471.40,201.07,6.95,FALSE
7,5/3/2013,42.36,3.57,4661.74,NA,25.74,1145.37,917.91,NA,NA,FALSE
7,5/10/2013,44.11,3.61,4441.63,85.76,18.25,153.84,3820.86,NA,NA,FALSE
7,5/17/2013,53.23,3.70,3048.39,2.00,6.64,405.44,1236.57,NA,NA,FALSE
7,5/24/2013,50.09,3.88,1557.79,4.00,177.08,596.22,1440.80,NA,NA,FALSE
7,5/31/2013,50.70,3.87,2350.78,-7.76,91.59,166.86,540.89,NA,NA,FALSE
7,6/7/2013,50.92,3.83,4849.33,148.68,75.64,2043.97,2240.29,NA,NA,FALSE
7,6/14/2013,54.81,3.80,2143.04,196.29,157.00,605.85,1250.24,NA,NA,FALSE
7,6/21/2013,52.16,3.74,1434.01,116.52,92.13,471.28,2812.28,NA,NA,FALSE
7,6/28/2013,55.28,3.69,2817.60,750.96,NA,272.82,1057.35,NA,NA,FALSE
7,7/5/2013,53.86,3.64,3764.78,977.99,163.96,2038.56,1154.49,NA,NA,FALSE
7,7/12/2013,59.99,3.58,918.12,732.41,55.68,470.11,1397.18,NA,NA,FALSE
7,7/19/2013,55.22,3.59,460.90,250.72,13.75,310.91,778.74,NA,NA,FALSE
7,7/26/2013,56.69,3.58,180.87,54.56,NA,36.65,877.99,NA,NA,FALSE
8,2/5/2010,34.14,2.57,NA,NA,NA,NA,NA,214.47,6.30,FALSE
8,2/12/2010,33.34,2.55,NA,NA,NA,NA,NA,214.62,6.30,TRUE
8,2/19/2010,39.10,2.51,NA,NA,NA,NA,NA,214.67,6.30,FALSE
8,2/26/2010,37.91,2.56,NA,NA,NA,NA,NA,214.69,6.30,FALSE
8,3/5/2010,45.64,2.63,NA,NA,NA,NA,NA,214.72,6.30,FALSE
8,3/12/2010,49.76,2.67,NA,NA,NA,NA,NA,214.75,6.30,FALSE
8,3/19/2010,47.26,2.72,NA,NA,NA,NA,NA,214.58,6.30,FALSE
8,3/26/2010,46.51,2.73,NA,NA,NA,NA,NA,214.37,6.30,FALSE
8,4/2/2010,60.18,2.72,NA,NA,NA,NA,NA,214.16,6.29,FALSE
8,4/9/2010,59.25,2.77,NA,NA,NA,NA,NA,213.96,6.29,FALSE
8,4/16/2010,62.66,2.81,NA,NA,NA,NA,NA,213.82,6.29,FALSE
8,4/23/2010,56.10,2.80,NA,NA,NA,NA,NA,213.77,6.29,FALSE
8,4/30/2010,61.01,2.78,NA,NA,NA,NA,NA,213.72,6.29,FALSE
8,5/7/2010,62.68,2.84,NA,NA,NA,NA,NA,213.67,6.29,FALSE
8,5/14/2010,61.35,2.85,NA,NA,NA,NA,NA,213.67,6.29,FALSE
8,5/21/2010,66.03,2.83,NA,NA,NA,NA,NA,213.96,6.29,FALSE
8,5/28/2010,74.71,2.76,NA,NA,NA,NA,NA,214.25,6.29,FALSE
8,6/4/2010,75.71,2.71,NA,NA,NA,NA,NA,214.54,6.29,FALSE
8,6/11/2010,82.21,2.67,NA,NA,NA,NA,NA,214.83,6.29,FALSE
8,6/18/2010,78.79,2.64,NA,NA,NA,NA,NA,214.83,6.29,FALSE
8,6/25/2010,81.78,2.65,NA,NA,NA,NA,NA,214.71,6.29,FALSE
8,7/2/2010,74.78,2.67,NA,NA,NA,NA,NA,214.59,6.32,FALSE
8,7/9/2010,72.49,2.64,NA,NA,NA,NA,NA,214.47,6.32,FALSE
8,7/16/2010,77.49,2.62,NA,NA,NA,NA,NA,214.46,6.32,FALSE
8,7/23/2010,78.29,2.61,NA,NA,NA,NA,NA,214.60,6.32,FALSE
8,7/30/2010,76.02,2.64,NA,NA,NA,NA,NA,214.74,6.32,FALSE
8,8/6/2010,80.37,2.63,NA,NA,NA,NA,NA,214.88,6.32,FALSE
8,8/13/2010,80.11,2.69,NA,NA,NA,NA,NA,215.02,6.32,FALSE
8,8/20/2010,79.36,2.66,NA,NA,NA,NA,NA,214.98,6.32,FALSE
8,8/27/2010,74.92,2.62,NA,NA,NA,NA,NA,214.94,6.32,FALSE
8,9/3/2010,76.14,2.58,NA,NA,NA,NA,NA,214.89,6.32,FALSE
